date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Tues.22.JULY,ablek,207.74,,,155.68,,,8850,,2200,,7.74,5.68
Tues.22.JULY,danch,175.85,,,58.66,,,3170,,900,,5.85,8.66
Tues.22.JULY,aman,494.12,,,105.3,,,9870,,5110,,-15.88,5.3
Tues.22.JULY,bego,529.15,,,479.13,,,12080,,11770,,-10.85,19.13
Tues.22.JULY,teach,148.19,,,188.73,,,4710,,13410,,18.19,-21.27
Tues.22.JULY,asiak,220.12,30.08,,335.48,40.09,,8970,,8800,,-9.96,5.39
Tues.22.JULY,adeis,,,,,,,,,,,0,0
Tues.22.JULY,kofo,171.57,,,62.95,,,3800,,5280,,21.57,-17.05
Tues.22.JULY,ason,479,,,266.08,,,12600,,10260,,-11,-3.92
Tues.22.JULY,akiman,160.14,,,76.32,,,4320,,1730,,10.14,-13.68
Tues.22.JULY,asonk,,,,,,,,,,,0,0
Tues.22.JULY,ynkrum,,,,,,,,,,,0,0
Tues.22.JULY,essien,593.12,30.12,,106.25,30.1,,10020,,4190,,3,-13.85
Tues.22.JULY,tred,,,,,,,,,,,0,0
Tues.22.JULY,paky,466.14,,,116.025,,,5140,,5620,,16.14,-13.975
Tues.22.JULY,obua,360.41,,,247.11,,,23660,,14080,,-9.59,-2.89
Tues.22.JULY,akapo,,,,,,,,,,,0,0
Tues.22.JULY,konko,111.72,,,99.44,,,10760,,2780,,11.72,-10.56
Tues.22.JULY,kodi,221.97,,,662.57,,,3910,,2660,,-18.03,12.57
Tues.22.JULY,hema,823.68,,,660.08,,,16870,,9840,,3.68,0.08
Tues.22.JULY,toas,4319.38,,,3874.11,,,9340,,55670,,79.38,-15.89
Tues.22.JULY,otaf,0,,,0,,,2610,,2710,,0,0
Tues.22.JULY,aboab,125.9,,,101.24,,,1760,,560,,-4.1,-8.76
Tues.22.JULY,asuos,340.66,,,161.15,,,9110,,4250,,-9.34,-8.85
Tues.22.JULY,akrop,247.09,,,1185.75,,,4190,,13770,,-12.91,15.75
Tues.22.JULY,tep,187.83,,,176.89,,,5910,,4520,,7.83,-3.11
Tues.22.JULY,anyi,183.43,,,428.25,,,7210,,3650,,-6.57,18.25
Tues.22.JULY,ahen,108.08,,,578.25,,,1710,,18200,,-1.92,-21.75
Tues.22.JULY,abof1,644.38,,,1985.36,,,14400,,30930,,24.38,-14.64
Tues.22.JULY,abof2,116.77,,,226.74,,,2830,,9610,,6.77,6.74
Tues.22.JULY,nyin,665.38,,,326.61,,,21070,,6370,,15.38,-13.39
Tues.22.JULY,adank,0,,,0,,,480,,960,,0,0
Tues.22.JULY,aboas,859.17,,,1366.554,,,16520,,5250,,-10.83,-13.446
Tues.22.JULY,atagogo,177.51,,,474.69,,,3760,,9370,,7.51,4.69
Tues.22.JULY,wiam,986.69,,,548.52,,,10110,,11050,,16.69,-1.48
Tues.22.JULY,agon,1484.823,,,651.579,,,15860,,14360,,-5.177,11.579
Tues.22.JULY,droman,135.26,40.44,,72.76,30.27,,9540,,1460,,-5.18,-7.51
Tues.22.JULY,ejur,296.09,40.52,,95.8,20.25,,9720,,5030,,-4.43,-4.45
Tues.22.JULY,agon2,318.02,,,443.48,,,7430,,6600,,-31.98,23.48
Tues.22.JULY,kube,156.57,,,77.73,,,2980,,8920,,-13.43,-2.27
Tues.22.JULY,suny,282.17,,,111.64,,,5780,,8450,,2.17,1.64
Tues.22.JULY,yawh,309.33,,,361.84,,,7230,,1930,,-10.67,-28.16
Tues.22.JULY,mantuk,59.92,48.24,,287.63,,,9160,,6430,,-8.32,7.63
Tues.22.JULY,drob,190.42,,,226.14,,,6570,,9270,,0.42,6.14
Tues.22.JULY,afrisi,467.87,,,316.52,,,6500,,7920,,7.87,-3.48
Tues.22.JULY,ntrotr,1158.01,,,238.37,,,23730,,25540,,8.01,28.37
Tues.22.JULY,chira,113.38,,,698.17,,,8760,,10890,,3.38,8.17
Tues.22.JULY,nsoatr,1054.67,,,561.37,,,24980,,7120,,14.67,11.37
Tues.22.JULY,tnkwae,226.8,50.38,,65.02,34.66,,8800,,6140,,-13.58,-19.64
Tues.22.JULY,tforik,492,,,85.51,,,10390,,4890,,-8,5.51
Tues.22.JULY,wkoase,571.92,30.38,,330.04,50.63,,6910,,3870,,11.54,-10.59
Tues.22.JULY,mks1,188.76,60,,340.74,50,,3150,,3200,,-51.24,-49.26
Tues.22.JULY,mks2,275.62,32.28,,399.89,32.34,,6840,,5080,,-16.66,-12.45
Tues.22.JULY,mks3,391.48,,,1100.52,,,5790,,7020,,1.48,-19.48
Tues.22.JULY,mks4,,,,,,,,,,,0,0
Tues.22.JULY,salt1,340.18,,,329.74,,,4090,,5700,,10.18,9.74
Tues.22.JULY,salt2,306.35,,,168.8,,,7180,,4200,,6.35,-11.2
Tues.22.JULY,afosu,191.45,,,168.56,,,6900,,1130,,-18.55,-21.44
Tues.22.JULY,asik,1435.78,25.01,,265.73,,,15770,,3990,,0.77,5.73
Tues.22.JULY,ajuk,731.66,,,305.14,,,10160,,4440,,11.66,5.14
Tues.22.JULY,jamr,1812.05,,,366.02,,,7740,,2670,,2.05,6.02
Tues.22.JULY,kunt,557.15,,,176.32,,,3110,,8540,,-2.85,6.32
Tues.22.JULY,kas1,415.24,,,233.92,,,550,,2620,,45.24,-36.08
Tues.22.JULY,kas2,199.15,,,0,,,2720,,2440,,-0.85,0
Tues.22.JULY,kas3,318.67,,,385.36,,,3640,,2590,,8.67,-4.64
Tues.22.JULY,fett,448.89,,,1188.03,,,24200,,25480,,-21.11,28.03
Tues.22.JULY,apajn,637.54,,,639.11,,,15920,,6400,,-2.46,-0.89
Tues.22.JULY,eshie,726.56,,,123.4,,,3790,,2750,,26.56,-26.6
Tues.22.JULY,swed,199.72,,,47.75,,,4940,,1390,,-0.28,7.75
Tues.22.JULY,ccoast,768.46,,,275.13,,,16320,,3210,,-11.54,-4.87
Tues.22.JULY,jukw,1353.41,,,783.03,,,24130,,6560,,3.41,-36.97
Tues.22.JULY,ankwant,71.23,,,15.51,,,3800,,4820,,-8.77,15.51
Tues.22.JULY,elub,2637.5,,,2222.43,,288,39900,,64600,36000,-62.5,274.43
Tues.22.JULY,tako,755.84,,,202.98,,,13600,,5880,4500,25.84,-17.02
Tues.22.JULY,daboa,44.29,,,224.38,,,9960,,7660,,-55.71,-75.62
Tues.22.JULY,esip,55.61,,,29.34,,,800,,5990,,5.61,-0.66
Tues.22.JULY,bawd,3180.22,,,1350.06,,,13310,,18310,,-29.78,30.06
Tues.22.JULY,debi,1399.76,,288,658.98,,,39670,36000,12380,,-558.24,28.98
Tues.22.JULY,anymame,696.35,,,327.44,,,30020,,13370,,6.35,-2.56
Tues.22.JULY,tetr,356.73,,,822.85,,,11100,,5530,,6.73,-7.15
Tues.22.JULY,abokai,4964.03,,,1777.23,,36,16750,,11250,4500,-85.97,-18.77
Wed.23.JULY,odor,203.38,,,300.33,,,8310,,2030,,3.38,-9.67
Wed.23.JULY,shuk1,120.64,,,32.51,,,2930,,1810,,0.64,2.51
Wed.23.JULY,shuk2,194.86,,,32.51,,,2120,,2599,,14.86,-8.49
Wed.23.JULY,agbo,175.03,,,72.78,,,7760,,2250,,-24.97,12.78
Wed.23.JULY,nmai,,,,,,,,,,,0,0
Wed.23.JULY,oyib,558.38,,,243.43,,,15600,,18000,,-11.62,-26.57
Wed.23.JULY,danf,374.87,,,238.98,,,3990,,2850,,-5.13,-1.02
Wed.23.JULY,TAIF,622.1,,,120.844,,,15610,,3710,,-17.9,0.844
Wed.23.JULY,kata,415.32,,,172.22,,,10950,,6490,,-4.68,-7.78
Wed.23.JULY,botw,954.09,,,1698.1,,,24380,,17380,,24.09,28.1
Wed.23.JULY,asha,509.69,,,1230.85,,,10360,,7370,,9.69,20.85
Wed.23.JULY,ayik,376.09,,,32.27,,,3910,,1930,,-3.91,2.27
Wed.23.JULY,odum,305.05,,,149.48,,,3140,,860,,5.05,19.48
Wed.23.JULY,ashal1,22.89,,,101.76,,,1780,,1230,,2.89,1.76
Wed.23.JULY,ashal2,553.09,,,497.14,,,9580,,3900,,13.09,-12.86
Wed.23.JULY,nurse,126.38,,,25.8,,,2250,,2090,,-3.62,5.8
Wed.23.JULY,mayer,,,,,,,,,,,0,0
Wed.23.JULY,borts,0,,,0,,,510,,370,,0,0
Wed.23.JULY,ablek,235.07,,,76.3,,,8600,,2130,,-14.93,6.3
Wed.23.JULY,danch,178.65,,,58.99,,,2990,,840,,-1.35,-1.01
Wed.23.JULY,aman,492.03,,,66.79,,,9390,,5050,,12.03,6.79
Wed.23.JULY,bego,809.95,,,453.25,,,11250,,11340,,-20.05,23.25
Wed.23.JULY,teach,162.16,,,130.81,,,4560,,13310,,12.16,30.81
Wed.23.JULY,asiak,390.37,,,161.83,,,8580,,8640,,0.37,1.83
Wed.23.JULY,adeis,,,,,,,,,,,0,0
Wed.23.JULY,kofo,140.01,,,113.82,,,3620,,5190,,-39.99,23.82
Wed.23.JULY,ason,97.41,,,544.16,,,12510,,9770,,7.41,54.16
Wed.23.JULY,akiman,145.09,,,54.42,,,4170,,1680,,-4.91,4.42
Wed.23.JULY,asonk,,,,,,,,,,,0,0
Wed.23.JULY,ynkrum,,,,,,,,,,,0,0
Wed.23.JULY,essien,421.6,30.26,,146.07,30.19,,9630,,4070,,1.34,-4.12
Wed.23.JULY,tred,,,,,,,,,,,0,0
Wed.23.JULY,paky,463.17,,,160.75,,,4690,,5450,,13.17,-9.25
Wed.23.JULY,obua,414.02,,,165.37,,,23250,,13920,,4.02,5.37
Wed.23.JULY,akapo,,,,,,,8630,,8880,,8630,8880
Wed.23.JULY,konko,230.2,,,452.7,,,10550,,2310,,20.2,-17.3
Wed.23.JULY,kodi,178,,,141.92,,,3710,,2500,,-22,-18.08
Wed.23.JULY,hema,1049.34,,,699.68,,,15820,,9140,,-0.66,-0.32
Wed.23.JULY,toas,6851.83,,144,4546.16,,,20360,18000,51150,,-272.17,26.16
Wed.23.JULY,otaf,0,,,0,,,2610,,2710,,0,0
Wed.23.JULY,aboab,144.45,,,30.52,,,1630,,520,,14.45,-9.48
Wed.23.JULY,asuos,386.17,,,604.22,,,8730,,3640,,6.17,-5.78
Wed.23.JULY,akrop,138.71,,,330.73,,,4040,,13440,,-11.29,0.73
Wed.23.JULY,tep,222.45,,,174.59,,,5680,,4340,,-7.55,-5.41
Wed.23.JULY,anyi,238.67,,,112.37,,,7000,,3550,,28.67,12.37
Wed.23.JULY,ahen,95.85,,,617.45,,,1610,,17570,,-4.15,-12.55
Wed.23.JULY,abof1,473.37,,,3857.59,,,13920,,27070,,-6.63,-2.41
Wed.23.JULY,abof2,148.27,,,679.64,,,2690,,8910,,8.27,-20.36
Wed.23.JULY,nyin,888.05,,,430.41,,,20200,,5950,,18.05,10.41
Wed.23.JULY,adank,0,,,0,,,480,,960,,0,0
Wed.23.JULY,aboas,711.4,,,1248.332,,,15830,,3980,,21.4,-21.668
Wed.23.JULY,atagogo,210.57,,,178.11,,,3550,,9180,,0.57,-11.89
Wed.23.JULY,wiam,1021.98,,,582.98,,,9100,,10440,,11.98,-27.02
Wed.23.JULY,agon,1999.44,,,594.085,,,13870,,13780,,9.44,14.085
Wed.23.JULY,droman,126.1,30.33,,62.16,30.27,,9440,,1420,,-4.23,-8.11
Wed.23.JULY,ejur,363.2,40.47,,181.07,30.38,,9390,,4870,,-7.27,-9.31
Wed.23.JULY,agon2,324.87,,,475.6,,,7090,,6120,,-15.13,-15.13
Wed.23.JULY,kube,82.85,,,69.35,,,2900,,8860,,2.85,9.35
Wed.23.JULY,suny,235.45,,,83.38,,,5540,,8360,,-4.55,-6.62
Wed.23.JULY,yawh,376.95,,,506.68,,,6900,,1410,,46.95,-13.32
Wed.23.JULY,mantuk,125.61,,,568.92,,,9030,,5870,,-4.39,8.92
Wed.23.JULY,drob,256.36,,,31.09,,,6320,,9230,,6.36,-8.91
Wed.23.JULY,afrisi,311.55,,,175.85,,,6190,,7740,,1.55,-4.15
Wed.23.JULY,ntrotr,1019.05,,,189.45,,,22700,,25360,,-10.95,9.45
Wed.23.JULY,chira,270.51,,,490.41,,,8500,,10390,,10.51,-9.59
Wed.23.JULY,nsoatr,733.23,,,329.3,,,24250,,6790,,3.23,-0.7
Wed.23.JULY,tnkwae,232.39,,,33.06,,,8590,,6100,,22.39,-6.94
Wed.23.JULY,tforik,626.06,,,21.19,,,9750,,4870,,-13.94,1.19
Wed.23.JULY,wkoase,540.25,40.52,,218.37,60.68,,6400,,3710,,-10.27,-2.31
Wed.23.JULY,mks1,87.8,,,385.61,,,3060,,2800,,-2.2,-14.39
Wed.23.JULY,mks2,291.41,39.85,,334.59,2.36,,6570,,4750,,-18.44,2.23
Wed.23.JULY,mks3,143.83,,,624.94,,,5640,,6390,,-6.17,-5.06
Wed.23.JULY,mks4,,,,,,,,,,,0,0
Wed.23.JULY,salt1,223.98,,,421.33,,,3840,,5290,,-26.02,11.33
Wed.23.JULY,salt2,338.08,,,198.39,,,6830,,4030,,-11.92,28.39
Wed.23.JULY,afosu,253.64,,,59.38,,,6600,,990,,-46.36,-80.62
Wed.23.JULY,asik,1554.05,,72,275.77,,,23080,9000,3720,,-207.95,5.77
Wed.23.JULY,ajuk,490.01,,,44.31,,,9660,,4400,,-9.99,4.31
Wed.23.JULY,jamr,1797.64,,108,479.89,,,19450,13500,2190,,-100.36,-0.11
Wed.23.JULY,kunt,838.23,,36,141.35,,,6810,4500,8400,,2.23,1.35
Wed.23.JULY,kas1,189.7,14.18,108,168.9,,,4960,4500,2460,,-22.48,8.9
Wed.23.JULY,kas2,155.7,,,26.86,,,2570,,2410,,5.7,-3.14
Wed.23.JULY,kas3,275.1,,,214.82,,,3370,,2390,,5.1,14.82
Wed.23.JULY,fett,428.06,,,1331.82,,,23750,,24120,,-21.94,-28.18
Wed.23.JULY,apajn,733.59,,,389.68,,,15180,,6000,,-6.41,-10.32
Wed.23.JULY,eshie,712,,,112.35,,,3040,,2680,,-38,42.35
Wed.23.JULY,swed,275.3,20,,75.67,10,,4680,,1320,,-4.7,-4.33
Wed.23.JULY,ccoast,701.64,,,260.48,,,15630,,2970,,11.64,20.48
Wed.23.JULY,jukw,1557.2,,,396.47,,,22600,,6150,,27.2,-13.53
Wed.23.JULY,ankwant,78.88,,,127.23,,,3720,,4700,,-1.12,7.23
Wed.23.JULY,elub,5939.4,,,1810.7,,,34000,,62800,,39.4,10.7
Wed.23.JULY,tako,660.89,,,151,,,12920,,5750,,-19.11,21
Wed.23.JULY,daboa,37.47,,,702.82,,,9920,,6960,,-2.53,2.82
Wed.23.JULY,esip,0,,,52.81,,,800,,5970,,0,32.81
Wed.23.JULY,bawd,1857.87,,,778.77,,,11470,,17500,,17.87,-31.23
Wed.23.JULY,debi,1097.97,,,416.68,,,38650,,12000,,77.97,36.68
Wed.23.JULY,anymame,681.59,,,442,,,29340,,12930,,1.59,2
Wed.23.JULY,tetr,450.98,,,154.77,,,10640,,5370,,-9.02,-5.23
Wed.23.JULY,abokai,4466.99,,108,1882.37,,,26040,13500,9380,,148.99,12.37
Thurs.24.JULY,odor,169.68,20,,171.95,20,,8150,,1880,,-10.32,1.95
Thurs.24.JULY,shuk1,180.26,,,30.39,,,2750,,1780,,0.26,0.39
Thurs.24.JULY,shuk2,262.91,,,58.63,,,1870,,2520,,12.91,-20.37
Thurs.24.JULY,agbo,173.48,,,17.66,,,7580,,2230,,-6.52,-2.34
Thurs.24.JULY,nmai,,,,,,,,,,,0,0
Thurs.24.JULY,oyib,517.96,,,396.11,,,15100,,17650,,17.96,46.11
Thurs.24.JULY,danf,298.77,14.98,,193.98,,,3690,,2670,,-16.21,13.98
Thurs.24.JULY,TAIF,506.52,,,192.224,,,15120,,3510,,16.52,-7.776
Thurs.24.JULY,kata,300.89,,,174.06,,,10650,,6320,,0.89,4.06
Thurs.24.JULY,botw,643.05,,,2169.51,,,23720,,15200,,-16.95,-10.49
Thurs.24.JULY,asha,502.56,,,1098.16,,,9840,,6290,,-17.44,18.16
Thurs.24.JULY,ayik,365.44,,,57.03,,,3550,,1870,,5.44,-2.97
Thurs.24.JULY,odum,287.41,,,107.41,,,2870,,760,,17.41,7.41
Thurs.24.JULY,ashal1,71.79,,,167.67,,,1690,,1060,,-18.21,-2.33
Thurs.24.JULY,ashal2,504.67,,,265.81,,,9050,,3650,,-25.33,15.81
Thurs.24.JULY,nurse,109.84,,,89.75,,,2140,,1980,,-0.16,-20.25
Thurs.24.JULY,mayer,,,,,,,,,,,0,0
Thurs.24.JULY,borts,0,,,0,,,510,,370,,0,0
Thurs.24.JULY,ablek,162.94,,,79.84,,,8430,,2040,,-7.06,-10.16
Thurs.24.JULY,danch,170.01,,,13.43,,,2820,,830,,0.01,3.43
Thurs.24.JULY,aman,539.75,,,82.07,,,8870,,4960,,19.75,-7.93
Thurs.24.JULY,bego,923.75,,,761.52,,,10330,,10600,,3.75,21.52
Thurs.24.JULY,teach,47.72,,,109.55,,,4500,,13190,,-12.28,-10.45
Thurs.24.JULY,asiak,471.41,,,347.26,,,8110,,8300,,1.41,7.26
Thurs.24.JULY,adeis,,,,,,,,,,,0,0
Thurs.24.JULY,kofo,163.41,20.17,,192.92,40.43,,3490,,5000,,13.24,-37.51
Thurs.24.JULY,ason,211.48,20.06,,266.64,30.11,,12310,,9490,,-8.58,-43.47
Thurs.24.JULY,akiman,152.51,,,72.09,,,4030,,1600,,12.51,-7.91
Thurs.24.JULY,asonk,,,,,,,,,,,0,0
Thurs.24.JULY,ynkrum,,,,,,,,,,,0,0
Thurs.24.JULY,essien,347.31,,,359,,,9290,,3720,,7.31,9
Thurs.24.JULY,tred,,,,,,,,,,,0,0
Thurs.24.JULY,paky,309.84,,,184.367,,,4390,,5260,,9.84,-5.633
Thurs.24.JULY,obua,354.14,,,300.39,,,22890,,13630,,-5.86,10.39
Thurs.24.JULY,akapo,638.64,,,202.48,,,7990,,8680,,-1.36,2.48
Thurs.24.JULY,konko,185.12,,,409.5,,,10380,,1880,,15.12,-20.5
Thurs.24.JULY,kodi,177.98,,,479.45,,72,3520,,10930,9000,-12.02,-162.55
Thurs.24.JULY,hema,953.04,,,789.23,,,14870,,8350,,3.04,-0.77
Thurs.24.JULY,toas,5455.34,,,5226.13,,,14980,,46020,,75.34,96.13
Thurs.24.JULY,otaf,0,,,0,,,2610,,2710,,0,0
Thurs.24.JULY,aboab,165.24,,,32.06,,,1460,,480,,-4.76,-7.94
Thurs.24.JULY,asuos,433.72,,,93.99,,,8280,,3530,,-16.28,-16.01
Thurs.24.JULY,akrop,186.76,,,815.76,,,3840,,12630,,-13.24,5.76
Thurs.24.JULY,tep,214.62,,,92.87,,,5470,,4250,,4.62,2.87
Thurs.24.JULY,anyi,211.44,,,219.42,,,6800,,3340,,11.44,9.42
Thurs.24.JULY,ahen,121.07,,,2829.63,,144,1480,,32900,18000,-8.93,15.63
Thurs.24.JULY,abof1,595.99,,,3460.45,,,13320,,23620,,-4.01,10.45
Thurs.24.JULY,abof2,133.12,,,679.9,,,2560,,8250,,3.12,19.9
Thurs.24.JULY,nyin,663.61,,,425.73,,,19520,,5530,,-16.39,5.73
Thurs.24.JULY,adank,0,,,0,,,480,,960,,0,0
Thurs.24.JULY,aboas,924.32,,,1198.901,,144,14920,,20890,18000,14.32,-35.099
Thurs.24.JULY,atagogo,208.37,,,158.29,,,3350,,9020,,8.37,-1.71
Thurs.24.JULY,wiam,1057.77,,,512.68,,,8000,,9930,,-42.23,2.68
Thurs.24.JULY,agon,1692.099,,,599.585,,,12170,,13190,,-7.901,9.585
Thurs.24.JULY,droman,161.87,,,118.53,,,9260,,1300,,-18.13,-1.47
Thurs.24.JULY,ejur,366.33,,,342.84,,,9030,,4530,,6.33,2.84
Thurs.24.JULY,agon2,317.98,,,286.19,,,6750,,5830,,-22.02,-3.81
Thurs.24.JULY,kube,90.65,40.52,,240.28,40.51,,2820,,8630,,-29.87,-30.23
Thurs.24.JULY,suny,239.46,,,455.47,,,5310,,7920,,9.46,15.47
Thurs.24.JULY,yawh,345.47,,,0,,,6560,,1410,,5.47,0
Thurs.24.JULY,mantuk,154.56,,,172.44,,,8870,,5700,,-5.44,2.44
Thurs.24.JULY,drob,207.64,,,302.24,,,6110,,8940,,-2.36,12.24
Thurs.24.JULY,afrisi,239.09,,,1009.44,,,5950,,6740,,-0.91,9.44
Thurs.24.JULY,ntrotr,1057.96,,,6567.14,,,21640,,18840,,-2.04,47.14
Thurs.24.JULY,chira,215.81,,,794.63,,,8300,,9600,,15.81,4.63
Thurs.24.JULY,nsoatr,666.95,,,566.77,,,23590,,6230,,6.95,6.77
Thurs.24.JULY,tnkwae,187.75,,,57.07,,,8410,,6040,,7.75,-2.93
Thurs.24.JULY,tforik,368.84,,,146.98,,,9400,,4720,,18.84,-3.02
Thurs.24.JULY,wkoase,467.85,,,289.03,,,5950,,3400,,17.85,-20.97
Thurs.24.JULY,mks1,233.67,,,120.39,,,2800,,2680,,-26.33,0.39
Thurs.24.JULY,mks2,235.24,32.41,,230.49,32.23,,6350,,4530,,-17.17,-21.74
Thurs.24.JULY,mks3,220.75,40,,1260.29,60,,5420,,5080,,-39.25,-109.71
Thurs.24.JULY,mks4,,,,,,,,,,,0,0
Thurs.24.JULY,salt1,298.1,,,163.46,,,3560,,5140,,18.1,13.46
Thurs.24.JULY,salt2,372.31,,,42.39,,,6480,,3980,,22.31,-7.61
Thurs.24.JULY,afosu,153.33,,,53.82,,,6510,,920,,63.33,-16.18
Thurs.24.JULY,asik,1505.81,20,,294.56,10,,21520,,3430,,-74.19,-5.44
Thurs.24.JULY,ajuk,343.86,30,,59.79,20,,9300,,4360,,-46.14,-0.21
Thurs.24.JULY,jamr,1238.6,10,,271.44,10,,18220,,1920,,-1.4,-8.56
Thurs.24.JULY,kunt,577.73,,,149.82,,,6230,,8260,,-2.27,9.82
Thurs.24.JULY,kas1,299.92,,,220.17,,,4650,,2240,,-10.08,0.17
Thurs.24.JULY,kas2,271.2,,,16.96,,,2270,,2390,,-28.8,-3.04
Thurs.24.JULY,kas3,310.52,,,267.82,,,3060,,2120,,0.52,-2.18
Thurs.24.JULY,fett,428.64,,,1420.29,,,23350,,22680,,28.64,-19.71
Thurs.24.JULY,apajn,512.38,,,373.83,,,14640,,5580,,-27.62,-46.17
Thurs.24.JULY,eshie,664.22,,,167.7,,,2350,,2540,,-25.78,27.7
Thurs.24.JULY,swed,215.67,,,66.59,,,4450,,1250,,-14.33,-3.41
Thurs.24.JULY,ccoast,796.3,,,250.33,,,14800,,2700,,-33.7,-19.67
Thurs.24.JULY,jukw,1300.42,,,233.45,,,21320,,5910,,20.42,-6.55
Thurs.24.JULY,ankwant,89.93,,,106.01,,,3620,,4600,,-10.07,6.01
Thurs.24.JULY,elub,7585.94,,,1429.67,,,26300,,61400,,-114.06,29.67
Thurs.24.JULY,tako,549,,,154.03,,,12400,,5600,,29,4.03
Thurs.24.JULY,daboa,26.02,,,41.62,,,9900,,6900,,6.02,-18.38
Thurs.24.JULY,esip,0,,,246.58,228.91,,800,,5960,,0,7.67
Thurs.24.JULY,bawd,1203.42,,,515.77,,,10240,,17000,,-26.58,15.77
Thurs.24.JULY,debi,1227.82,,,623.37,,,37450,,11390,,27.82,13.37
Thurs.24.JULY,anymame,897.54,,,551.64,,,28440,,12380,,-2.46,1.64
Thurs.24.JULY,tetr,221.73,,,250.48,,,10420,,5120,,1.73,0.48
Thurs.24.JULY,abokai,4643.45,,,2214.43,,,21100,,7170,,-296.55,4.43
Fri.25.JULY,odor,186.82,,,154.07,,,7950,,1740,,-13.18,14.07
Fri.25.JULY,shuk1,151.53,20,,39.66,20,,2620,,1760,,1.53,-0.34
Fri.25.JULY,shuk2,249.59,20.08,,86.06,20.06,,1660,,2420,,19.51,-34
Fri.25.JULY,agbo,231.72,,,56.51,,,7340,,2170,,-8.28,-3.49
Fri.25.JULY,nmai,,,,,,,,,,,0,0
Fri.25.JULY,oyib,578.95,,,364.63,,,14500,,17300,,-21.05,14.63
Fri.25.JULY,danf,470.74,,,199.87,,,3220,,2470,,0.74,-0.13
Fri.25.JULY,TAIF,657.89,,,110.598,,,14460,,3400,,-2.11,0.598
Fri.25.JULY,kata,352.53,,,161.12,,,10300,,6160,,2.53,1.12
Fri.25.JULY,botw,1212.4,,,736.07,,,22460,,14540,,-47.6,76.07
Fri.25.JULY,asha,652.8,,,933.92,,,9220,,14300,9000,32.8,-56.08
Fri.25.JULY,ayik,332.22,,,69.95,,,3200,,1790,,-17.78,-10.05
Fri.25.JULY,odum,318.13,,,289.06,,,2540,,460,,-11.87,-10.94
Fri.25.JULY,ashal1,38.65,,,98.95,,,1650,,980,,-1.35,18.95
Fri.25.JULY,ashal2,591.9,,,353.79,,,8480,,3290,,21.9,-6.21
Fri.25.JULY,nurse,122.17,,,43.46,,,2000,,1920,,-17.83,-16.54
Fri.25.JULY,mayer,,,,,,,,,,,0,0
Fri.25.JULY,borts,0,,,0,,,510,,370,,0,0
Fri.25.JULY,ablek,113.33,,,96.32,,,8330,,1950,,13.33,6.32
Fri.25.JULY,danch,168.62,,,54.41,,,2650,,780,,-1.38,4.41
Fri.25.JULY,aman,582.7,,,158.8,,,8310,,4790,,22.7,-11.2
Fri.25.JULY,bego,2017.63,,,481.84,,,8300,,10140,,-12.37,21.84
Fri.25.JULY,teach,93.87,,,167.49,,,4380,,13000,,-26.13,-22.51
Fri.25.JULY,asiak,489.54,,,396.38,,,7630,,7910,,9.54,6.38
Fri.25.JULY,adeis,,,,,,,,,,,0,0
Fri.25.JULY,kofo,91.2,,,206.71,,,3390,,4780,,-8.8,-13.29
Fri.25.JULY,ason,254.66,,,149.82,,,12040,,9340,,-15.34,-0.18
Fri.25.JULY,akiman,149.27,,,64.98,1.56,,3880,,1540,,-0.73,3.42
Fri.25.JULY,asonk,,,,,,,,,,,0,0
Fri.25.JULY,ynkrum,,,,,,,,,,,0,0
Fri.25.JULY,essien,320.23,,,243.99,,,8970,,3480,,0.23,3.99
Fri.25.JULY,tred,,,,,,,,,,,0,0
Fri.25.JULY,paky,431.27,,,122.178,,,3970,,5130,,11.27,-7.822
Fri.25.JULY,obua,330.19,,,201.53,,,22570,,13430,,10.19,1.53
Fri.25.JULY,akapo,824.74,,,3323.43,,,7160,,5360,,-5.26,3.43
Fri.25.JULY,konko,167.44,,,723.76,,,10230,,1140,,17.44,-16.24
Fri.25.JULY,kodi,169.86,,,183.49,,,3340,,10740,,-10.14,-6.51
Fri.25.JULY,hema,1218.73,,,928.24,,,13660,,7430,,8.73,8.24
Fri.25.JULY,toas,4174.36,,,7999.69,,144,10870,,55870,18000,64.36,-294.31
Fri.25.JULY,otaf,0,,,0,,,2610,,2710,,0,0
Fri.25.JULY,aboab,130.07,,,82.68,,,1340,,4890,4500,10.07,-7.32
Fri.25.JULY,asuos,330.84,,,432.97,,,7950,,3070,,0.84,-27.03
Fri.25.JULY,akrop,133.68,,,472.28,,,3710,,12160,,3.68,2.28
Fri.25.JULY,tep,247.25,,,98.95,,,5210,,4160,,-12.75,8.95
Fri.25.JULY,anyi,254.9,,,302.46,,,6560,,3010,,14.9,-27.54
Fri.25.JULY,ahen,156.57,,,2169.88,,,1330,,30720,,6.57,-10.12
Fri.25.JULY,abof1,1084.79,,,3336.06,,,12230,,20310,,-5.21,26.06
Fri.25.JULY,abof2,481.11,,,587.77,,,2100,,7700,,21.11,37.77
Fri.25.JULY,nyin,617.08,,,273.23,85.33,,18920,,5350,,17.08,7.9
Fri.25.JULY,adank,0,,,0,,,480,,960,,0,0
Fri.25.JULY,aboas,1199.85,,,768.583,,,13710,,20140,,-10.15,18.583
