date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kofo,475.22,,,187.27,,,3440,,2480,,-14.78,17.27,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ason,290.5,,,598.5,,,7030,,3840,,20.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,akiman,808.98,,,112.82,,,3180,,3990,,-21.02,-17.18,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,essien,362.31,,,211.98,,,7400,,4130,,2.31,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,paky,248.22,,72,263.453,,,9230,9000,4950,,36.22,-6.547,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,obua,1558.7,,,327.17,,,4580,,7180,,-11.3,77.17,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,konko,205.28,,,361.19,,,1340,,490,,15.28,-28.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kodi,207.98,,,623.13,,,3190,,4570,,-2.02,-6.87,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,hema,1383.06,,,840.17,,,7710,,3530,,3.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,toas,4473.42,,72,2589.6,,,17090,9000,24960,,-228.58,29.6,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,otaf,0,,,52.55,4,,2330,,3190,,0,-11.45,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,aboab,202.06,,,90.74,,,3490,,3380,,-7.94,-9.26,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,asuos,492.43,,,436.28,,,3690,,2420,,-7.57,-3.72,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,akrop,381.85,,72,219.49,,,10830,9000,8920,,39.85,-20.51,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tep,307.87,,,149.24,,,7050,,3700,,-22.13,9.24,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,anyi,472.71,,,117.39,,,1670,,5570,,-17.29,7.39,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ahen,0,,,358.19,,,460,,11430,,0,-11.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,abof1,1357.91,,84,2559.59,,,13250,10500,7040,,-36.09,-10.41,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,abof2,404.5,,,154.16,,,2750,,1000,,4.5,-15.84,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,nyin,1307.53,,,2014.46,,,12040,,13390,,17.53,-15.54,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,adank,29.78,,,31.26,,,5130,,1780,,9.78,1.26,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,aboas,1150.03,,,1848.225,,,4500,,3840,,20.03,18.225,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,atagogo,413.92,,,271.15,,,950,,2920,,-16.08,21.15,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,wiam,1437.67,,,430.87,,,3240,,9640,,-22.33,-29.13,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,agon,2359.907,,,773.071,,,4740,,11380,,49.907,23.071,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,droman,142.77,,,102.44,,,3550,,8600,,2.77,2.44,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ejur,368.12,,,168.76,,,7310,,5070,,-1.88,-11.24,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,agon2,442.23,,,168.97,,,1200,,2290,,12.23,48.97,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kube,132.48,,,154.95,,,4440,,3020,,-7.52,-15.05,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,suny,704.75,,,96.75,,,3560,,3070,,14.75,-3.25,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,yawh,346.18,,,213.71,,,2280,,6350,,16.18,-6.29,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,mantuk,585.04,20.27,,318.9,40.52,,4870,,2660,,4.77,-1.62,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,drob,293.71,,,193.88,,,2270,,4960,,3.71,3.88,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,afrisi,389.69,,72,597.27,,,8860,9000,11930,,-232.31,7.27,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ntrotr,2397.65,,144,190.06,,,19400,18000,10470,,-16.35,10.06,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,chira,277.28,,,1077.81,,,15740,,8250,,-12.72,17.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,nsoatr,635.61,,72,388.29,,,8760,9000,5930,,-26.39,8.29,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tnkwae,250.3,,,37,,,2580,,1520,,0.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tforik,0,,,96.95,,,240,,4140,,0,6.95,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,wkoase,597.51,,,231.58,,,3220,,8800,,17.51,21.58,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,mks1,167.89,,,362.9,,,7750,,5480,,27.89,12.9,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,mks2,572.47,,,295.96,,,5700,,11330,,12.47,25.96,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,mks3,466.58,40,,1201.01,40,,3120,,6640,,-33.42,-48.99,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,salt1,807.22,,,193.89,,,4400,,9830,,7.22,23.89,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,salt2,428.15,,,27.96,,,7330,,1300,,-1.85,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,afosu,189.02,,,396.54,,,5520,,9150,,9.02,-13.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,asik,2183.45,,,264.16,,36,16380,,6900,4500,53.45,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ajuk,770.54,,,207.89,,,10220,,3780,,10.54,-2.11,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,jamr,1429.29,,,21.43,,54,10590,,7010,6750,-180.71,-32.57,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kunt,478.93,,,147.33,,,8450,,2040,,8.93,-2.67,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kas1,513.49,,36,92.23,,18,6030,4500,4270,2250,7.49,-5.77,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kas2,151.34,,,88.02,,,2260,,2000,,-8.66,-21.98,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,kas3,443.46,,,88.04,,,3870,,5460,,23.46,-1.96,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,fett,1089.25,,,2018.9,,,6820,,23460,,-10.75,-21.1,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,apajn,1312.38,,,343.91,,,4880,,4670,,-7.62,-6.09,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,eshie,773.96,,,139.1,,,6520,,3500,,-6.04,19.1,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,swed,314.42,,,101.21,,,9240,,2170,,-5.58,1.21,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ccoast,1040.23,,72,416.44,,,13030,9000,10750,,-1.77,-33.56,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,jukw,1792.75,,180,619.95,,,14660,9000,6110,,22.75,29.95,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,ankwant,156.6,,,232.8,,,8520,,6610,,6.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,elub,2036.33,,216,3209.86,,108,35400,27000,30370,13500,350.33,-58.14,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tako,681.27,,,331.05,,,7000,,4580,,-8.73,31.05,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,daboa,160.29,,,37.65,,,1880,,8600,,-39.71,-12.35,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,esip,257.66,,,55.48,,,4660,,5650,4500,-2.34,5.48,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,bawd,698.57,,,202.19,,,1590,,17080,,8.57,22.19,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,debi,3644.25,,,698.45,,,19650,,31600,,24.25,8.45,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,anymame,1538.65,,144,687.94,,144,26050,18000,21090,18000,4.65,-6.06,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.17.JAN,tetr,903.99,,,813.72,,52,8850,,10180,9000,3.99,-38.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,odor,206.17,,,195.95,,,1630,,5300,,6.17,5.95,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,shuk1,216.41,19.5,,17.54,6.8,,2790,,1580,,-3.09,-9.26,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,shuk2,177.09,23.89,,43.7,,,1200,,2100,,23.2,-16.3,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,agbo,328.52,,,108.25,,,3300,,3470,,-1.48,48.25,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,oyib,996.28,,,1416.12,,,16200,,19300,,-3.72,26.12,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,danf,335.61,,,221.67,,,8950,,3140,2250,5.61,-18.33,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,TAIF,797.08,,,273.932,,,7480,,2710,,47.08,3.932,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kata,609.99,,,506.46,,,6070,,3600,,-10.01,6.46,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,botw,931.87,,,1711.61,,,13070,,11020,,1.87,31.61,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,asha,388.57,,,1053.87,,,5990,,8060,,-1.43,13.87,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ayik,430.61,,,147.67,,,2370,,3150,,0.61,7.67,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,odum,361.91,,,228.35,,,4220,,880,,-8.09,8.35,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ashal1,84.97,14.63,,32.34,14.09,,3140,,2210,,-39.66,-11.75,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ashal2,628.69,,,540.39,,,12060,,4200,,-11.31,-29.61,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,nurse,161.85,,,110.34,,,3660,,2080,,11.85,-9.66,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,borts,443.15,,,175.14,,,2260,,2570,,3.15,-54.86,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ablek,301.29,,,46.9,,,3110,,2220,,11.29,-13.1,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,danch,209.23,,,22.96,,,3960,,3910,,9.23,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,aman,501.9,,,169.35,,,1210,,3200,,11.9,-10.65,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,bego,348.56,,,734.03,,,14070,,8140,,8.56,14.03,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,teach,162.45,,,175.41,,,3890,,9110,,32.45,-24.59,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,asiak,490.47,,,3053.56,,72,14680,,25930,9000,20.47,-28.44,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kofo,189.57,,,179.25,,,3250,,2310,,-0.43,9.25,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ason,88.2,,,371.35,,,6930,,3490,,-11.8,21.35,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,akiman,894.09,,,111.37,,,2280,,3890,,-5.91,11.37,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,essien,410.33,,,234.51,,,6990,,3900,,0.33,4.51,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,paky,175.34,,,232.783,,,9040,,4720,,-14.66,2.783,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,obua,438.5,,,448,,,4100,,6720,,-41.5,-12,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,konko,255.77,,,107.64,,,1100,,370,,15.77,-12.36,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kodi,237.2,,,622.96,,,2930,,3950,,-22.8,2.96,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,hema,1667.83,,,483.63,,,6040,,3050,,-2.17,3.63,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,toas,3778.16,,,3899.45,,,13380,,21130,,68.16,69.45,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,otaf,0,,,101.15,,,2330,,3090,,0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,aboab,182.66,,,154.27,,,3300,,3220,,-7.34,-5.73,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,asuos,714.68,,,301.27,,,2970,,2100,,-5.32,-18.73,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,akrop,125.47,,,122.47,,,10720,,8800,,15.47,2.47,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tep,330.29,,,273.64,,,6710,,3430,,-9.71,3.64,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,anyi,449.86,5.43,72,524.18,,,10230,9000,5050,,-67.57,4.18,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ahen,0,,,763.43,,,460,,10650,,0,-16.57,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,abof1,531.24,,,2544.3,,,12720,,4510,,1.24,14.3,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,abof2,177.09,,,105.24,,,2590,,900,,17.09,5.24,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,nyin,665.25,,,1085.88,,,11400,,12330,,25.25,25.88,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,adank,31.25,,,28.71,,,5100,,1750,,1.25,-1.29,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,aboas,1279.64,,,1213.688,,,3260,,2610,,39.64,-16.312,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,atagogo,105.4,,,324.6,,,840,,2620,,-4.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,wiam,761.12,,,470.28,,,2500,,9190,,21.12,20.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,agon,1675.207,,,883.041,,,3100,,10500,,35.207,3.041,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,droman,187.18,,,228.86,,,3380,,8360,,17.18,-11.14,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ejur,327.06,,,317.17,,,6960,,4750,,-22.94,-2.83,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,agon2,203.22,,,251.89,,,1000,,2000,,3.22,-38.11,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kube,84.74,,,15.74,,,4360,,2990,,4.74,-14.26,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,suny,673.84,,,246.82,,,2890,,2830,,3.84,6.82,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,yawh,350.87,,72,271.06,,,10870,9000,6090,,-131.13,11.06,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mantuk,390.11,,,361.63,,,4490,,2310,,10.11,11.63,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,drob,256.3,,,180.38,,,2020,,4780,,6.3,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,afrisi,688.65,,,773.3,,,8170,,11160,,-1.35,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ntrotr,2868.79,,,214.67,,,16560,,10270,,28.79,14.67,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,chira,250.32,,,1313.83,,,15500,,6950,,10.32,13.83,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,nsoatr,1296.73,,,864.29,,,7480,,5080,,16.73,14.29,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tnkwae,259.44,,,118.91,,,2320,,1400,,-0.56,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tforik,135.65,,84,156.92,,,10620,10500,3980,,-68.35,-3.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,wkoase,752.73,,84,844.15,,,12800,10500,7970,,-251.27,14.15,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mks1,208.41,30,,266.57,30,,7550,,5220,,-21.59,-23.43,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mks2,713.11,41.28,,623.36,42.03,,13890,9000,10720,,-138.17,-28.67,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mks3,580.42,,72.01805287,925.02,,,11630,9000,5700,,18.40194713,-14.98,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,salt1,312.75,,,284.52,,,4100,,9570,,12.75,24.52,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,salt2,557.69,,,51.36,,,6780,,1250,,7.69,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,afosu,174.11,,,176.36,,,5300,,8990,,-45.89,16.36,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,asik,1929.16,,,286.86,,,14450,,6630,,-0.84,16.86,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ajuk,1814.3,,,292.17,,,8410,,3500,,4.3,12.17,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,jamr,1415.21,,,142.9,,,9180,,6870,,5.21,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kunt,886.11,,,210.48,,,7570,,1840,,6.11,10.48,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kas1,430.83,,,113.85,,,5600,,4160,,0.83,3.85,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kas2,189.24,,,471.95,,,2060,,1500,,-10.76,-28.05,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,kas3,595.08,,,213.98,,,3290,,5260,,15.08,13.98,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,fett,1312.94,,72,2302.94,,,14600,9000,21150,,20.94,-7.06,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,apajn,594.22,,72,324.43,,,13460,9000,4300,,102.22,-45.57,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,eshie,786.59,,,166.05,,,5720,,3350,,-13.41,16.05,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,swed,230.55,,,141.06,,,9020,,2020,,10.55,-8.94,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ccoast,1230.39,,,449.32,,,11820,,10350,,20.39,49.32,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,jukw,1103.98,,,552.03,,,13590,,5560,,33.98,2.03,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,ankwant,140.61,,,225.78,,,8370,,6390,,-9.39,5.78,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,elub,2208.85,,,3628.94,,,33100,,26720,,-91.15,-21.06,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tako,552.01,,,175.75,,,6470,,4400,,22.01,-4.25,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,daboa,178.04,,,22.33,,,1680,,8590,,-21.96,12.33,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,esip,257.07,10.08,,188.14,,,4410,,5470,,-3.01,8.14,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,bawd,807.38,,,494.92,,,770,,16580,,-12.62,-5.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,debi,2983.74,,,763.13,,,16700,,30780,,33.74,-56.87,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,anymame,624.71,,,1024.2,,,25430,,20070,,4.71,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.18.JAN,tetr,498.3,,,110.34,,,8360,,10060,,8.3,-9.66,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,odor,346.95,,,186.89,,,1280,,5110,,-3.05,-3.11,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,shuk1,225.73,,,28.37,,,2560,,1550,,-4.27,-1.63,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,shuk2,252.51,,,46.25,,,980,,2030,,32.51,-23.75,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,agbo,271.15,,,19.11,,,3020,,3460,,-8.85,9.11,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,oyib,850.14,,,603.84,,,15360,,18690,,10.14,-6.16,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,danf,535.79,,,209.21,,,8420,,2930,,5.79,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,TAIF,746.46,,,216.848,,,6730,,2500,,-3.54,6.848,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,kata,713.14,,,245.6,,,5360,,3350,,3.14,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,botw,913.04,,,706.03,,,12180,,10300,,23.04,-13.97,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,asha,460.54,,,1830.76,,,5580,,6280,,50.54,50.76,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ayik,424.44,,,133.3,,,1920,,3000,,-25.56,-16.7,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,odum,243.36,,,275.54,,,3970,,610,,-6.64,5.54,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ashal1,40.92,,,32.57,,,3100,,2170,,0.92,-7.43,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ashal2,601.41,,,325.48,,,11430,,3920,,-28.59,45.48,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,nurse,224.99,,,54.86,,,3430,,2000,,-5.01,-25.14,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,borts,768.66,,,113.53,,,1500,,2440,,8.66,-16.47,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ablek,305.07,,,53.59,,,2820,,2160,,15.07,-6.41,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,danch,233.04,,,67.31,,,3710,,3830,,-16.96,-12.69,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,aman,609.79,,,172.74,,,590,,3020,,-10.21,-7.26,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,bego,621.23,,,527.6,,,13430,,7640,,-18.77,27.6,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,teach,179.35,,,133.55,,,3700,,8960,,-10.65,-16.45,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,asiak,447.81,,,2539.94,,,14250,,23370,,17.81,-20.06,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,kofo,79.94,,,188.67,,,3180,,2090,,9.94,-31.33,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ason,68.96,,,369.91,,,6860,,3100,,-1.04,-20.09,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,akiman,733.96,,,116.08,,,1570,,3780,,23.96,6.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,essien,291.31,,,225.43,,,6700,,3670,,1.31,-4.57,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,paky,135.93,,,204.744,,,8890,,4510,,-14.07,-5.256,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,obua,377.56,,,294.36,,,3690,,6450,,-32.44,24.36,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.19.JAN,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
